label,text,label_id
inform,cheap price range,0
request,can i get the address and phone number,3
request,can i have the phone number,3
thankyou,thank you good bye,4
inform,crossover restaurant west part of town,0
inform,crossover,0
inform,crossover food,0
negate,no vietnamese,8
affirm,yes,2
inform,i do not care,0
request,may i have he phone number please,3
thankyou,thank you good bye,4
inform,i want a moderately priced restaurant in the north part of town,0
inform,any type,0
affirm,yes,2
reqalts,is there anything else,7
request,what is the address,3
request,what is the phone number,3
bye,good bye,6
inform,indian food in the west part of town,0
inform,indian,0
inform,i dont care,0
request,phone number,3
reqalts,anything else,7
request,phone number,3
request,phone number,3
request,the address,3
thankyou,thank you goodbye,4
inform,im looking for a restaurant in the center of town,0
inform,malaysian,0
inform,what about mediterranean food,0
inform,mediterranean food,0
inform,mediterranean food,0
inform,the center,0
inform,center,0
inform,the center of town,0
inform,i dont care,0
request,what part of town is it in,3
request,what part of town,3
null,unintelligible,5
request,what part of town,3
request,whats the address,3
request,whats the phone number,3
thankyou,thank you good bye,4
inform,im looking for a cheap restaurant in the west part of town,0
inform,i dont care,0
reqalts,is there anything else,7
request,whats the address phone number and type of food,3
request,type of food do they serve,3
request,what kind of food,3
thankyou,thank you good bye,4
inform,im looking for a restaurant in any area that serves belgian food,0
reqalts,how about gastropub food,7
reqalts,is there a restaurant that serves gastropub food,7
inform,im looking for a restaurant that serves gastropub food,0
affirm,yes,2
inform,i dont care,0
request,what is the address,3
request,and the phone number,3
thankyou,thank you good bye,4
null,unintelligible,5
inform,east,0
inform,moderate,0
inform,anything,0
affirm,yes,2
reqalts,something else,7
request,phone number,3
request,phone number,3
thankyou,thank you good bye,4
inform,i want to find a moderately priced restaurant and it should be in the west part of town,0
inform,any type,0
request,whats the phone number,3
request,and what type of food,3
null,sil,5
request,what type of food,3
null,sil,5
thankyou,thank you good bye,4
inform,a cheap restaurant,0
inform,any,0
inform,south,0
inform,south,0
null,give me the least,5
request,give me the address,3
request,and what kind of food,3
thankyou,okay thank you good bye,4
inform,cheap,0
null,sil,5
inform,enlish,0
reqalts,how about mediterranean,7
inform,mediterranean,0
inform,mediterranean,0
thankyou,thank you good bye,4
inform,german food in the centre of town,0
inform,center,0
inform,center of town,0
null,what about,5
inform,korean,0
inform,korean food,0
request,address and phone number,3
thankyou,thank you goodbye,4
inform,i want a singaporean food restaurant,0
inform,singapore,0
inform,i want a singaporean food restaurant in the center,0
inform,singaporean,0
reqalts,how about italian,7
inform,italian food,0
inform,i want italian food,0
affirm,yes,2
inform,i want an italian restaurant in the center,0
request,what is the phone number,3
request,what is the price range,3
thankyou,thank you good bye,4
inform,expensive restaurant breath,0
inform,dont care,0
inform,east,0
request,address,3
request,post code,3
thankyou,breath thank you goodbye,4
null,sil,5
inform,spanish food,0
inform,north part of town,0
inform,asian,0
inform,asian oriental,0
request,address,3
request,phone number,3
request,address,3
affirm,yea you can give me the address,2
request,telephone number,3
null,unintelligible,5
thankyou,thank you good bye,4
inform,i need a moderately priced restaurant in the south part of town,0
inform,it doesnt matter,0
reqalts,is there anything else,7
request,what is the address,3
request,phone number,3
request,the post code,3
thankyou,thank you good bye,4
affirm,uh yes id like a restaurant in the west part of town and it should serve christmas food,2
affirm,yeah,2
reqalts,okay how about a venue with italian food,7
inform,uh italian food,0
inform,okay uh forget that then can i get a restaurant serving italian food,0
negate,uh no,8
inform,im looking for an italian restaurant,0
affirm,yes,2
inform,uh the west part of town,0
inform,um medium price range,0
inform,uh cheap moderate,0
request,and whats the phone number,3
repeat,uh could you repeat that,10
request,uh could you repeat the phone number,3
thankyou,okay thank you good bye,4
hello,hi im looking for a restaurant that serves vegetarian food,9
inform,okay international food,0
inform,dont care,0
inform,dont care,0
request,whats the address,3
thankyou,thank you good bye,4
inform,greek food east part of town,0
inform,greek,0
inform,chinese,0
inform,chinese food east part of town,0
inform,chinese food east part of town,0
inform,chinese oriental,0
inform,east part of town,0
inform,chinese food,0
request,address,3
request,address,3
request,phone number,3
request,post code,3
thankyou,thank you good bye,4
inform,moderately priced restaurant,0
inform,any,0
inform,any,0
inform,any moderately,0
inform,east,0
request,phone number,3
request,phone number,3
thankyou,thank you good bye,4
inform,i want some british food,0
inform,east side,0
request,okay whats their address,3
request,whats their address,3
request,how about the phone number,3
null,cough,5
request,and phone number,3
request,phone number please,3
thankyou,thank you good bye,4
inform,i need a restaurant in the west part of town that serves crossover food,0
reqalts,how about vietnamese food,7
reqalts,how about vietnamese food,7
inform,vietnamese food,0
request,whats the phone number,3
thankyou,thank you goodbye,4
null,cough,5
inform,scottish,0
reqalts,how about an expensive restaurant,7
null,unintelligible,5
reqalts,how about modern european food,7
inform,modern european food,0
reqalts,how about european food,7
inform,european food,0
affirm,yea,2
inform,i do not care,0
request,may i have their address please,3
request,may i have their phone number please,3
bye,good bye,6
inform,im looking for a cheap restaurant,0
inform,world food,0
inform,portuguese food,0
inform,portuguese food,0
inform,i dont care,0
request,whats the address,3
thankyou,thank you,4
bye,good bye,6
thankyou,thank you good bye,4
inform,id like a cheap restaurant in the south part of town,0
inform,any type of food,0
inform,cheap,0
request,can i have their phone number please,3
thankyou,thank you good bye,4
inform,im looking for a restaurant in the south part of town and it should serve scandinavian food,0
reqalts,what about chinese in the south part of town,7
affirm,yeah,2
reqalts,what about chinese,7
reqalts,im sorry but what about chinese food,7
inform,chinese food,0
affirm,yes,2
request,what are the price ranges,3
inform,i dont care,0
request,whats the address,3
thankyou,thank you good bye,4
inform,unusual food,0
inform,unusual,0
inform,european,0
inform,city center,0
inform,cheap,0
inform,cheap,0
inform,cheap,0
inform,cheap,0
inform,moderate,0
thankyou,thank you goodbye,4
inform,i want an expensive restaurant in the east part of town,0
inform,it doesnt matter,0
request,whats their address,3
request,and a phone number,3
thankyou,thank you good bye,4
null,unintelligible,5
inform,im looking for a restaurant in the east part of town that serves indonesian food,0
reqalts,is there a restaurant in the east part of town that serves indian food,7
affirm,yes id like a restaurant in the east part of town that serves indian food,2
reqalts,is there a restaurant that serves indian food,7
negate,no indian,8
inform,indian restaurant,0
inform,im looking for an indian restaurant,0
affirm,im looking yes a restaurant in the east of town,2
inform,it doesnt matter,0
request,can i get their address and phone number,3
request,and their address,3
thankyou,thank you goodbye,4
inform,breath i would like port portuguese food,0
inform,north,0
inform,south,0
inform,west,0
inform,west,0
inform,east,0
inform,centre,0
inform,the centre,0
affirm,yes,2
request,what is the address,3
thankyou,thank you goodbye,4
inform,im looking for a moderately priced restaurant,0
inform,id like it to be in the south part of town,0
null,unintelligible,5
affirm,yes,2
request,can i get the phone number,3
request,and what is the address,3
thankyou,okay thank you good bye,4
inform,uh im looking for an expensive restaurant in the east part of town,0
inform,any type of food,0
reqalts,what else,7
reqalts,whats another one,7
null,alright,5
reqalts,another one,7
request,the address,3
bye,okay good bye,6
inform,im looking for a moderately priced restaurant in the south part of town,0
inform,any kind,0
affirm,yes,2
request,whats the address and post code,3
request,post code,3
thankyou,thank you good bye,4
inform,modern european food,0
inform,austria asian food,0
inform,australia asian food,0
thankyou,thank you good bye,4
inform,im looking for a cheap restaurant and it should be in the east part of town,0
request,whats the address,3
request,and the post code,3
thankyou,thank you good bye,4
negate,no thank you good bye,8
inform,north part of town,0
inform,traditional food,0
inform,asian oriental,0
inform,asian,0
request,address,3
request,address,3
request,phone number,3
thankyou,thank you good bye,4
inform,i would like to find an expensive restaurant in the south part of town,0
inform,i do not care,0
request,what type of food do they serve,3
thankyou,thank you good bye,4
inform,moderate restaurant east part of town,0
inform,it doesnt matter,0
reqalts,anything else,7
request,phone number,3
request,phone number,3
thankyou,thank you good bye,4
inform,persian restaurant in the north part of town,0
inform,chinese food,0
inform,chinese food,0
affirm,yes,2
inform,any,0
request,phone number,3
request,phone number,3
thankyou,thank you good bye,4
inform,moderate,0
inform,portugese,0
reqalts,how about any price range,7
inform,any price range,0
request,any price rage,3
inform,anything,0
affirm,yes,2
inform,any area,0
request,phone number and address,3
bye,good bye,6
inform,im looking for indian food in the east part of town,0
